"uniqueID","country","ccode","psu","zone","type","quadrat","hhid","month","year","longitude","latitude","gender","landOwnStatus","nWomen","nMen","nOldWomen","nOldMen","nGirls","nBoys","nInfants","nMobility","nMembers","ppi","pQuintile","nl","nu100","nu150","nu200","extreme","ppp125","ppp175","ppp200","ppp250","waterSource","water1","water2","water2a","water3","water3a","water4","water4a","water4b","water5","water5a","water5b","water6","water6a","water7","water7a","water7b","water7c","water8","water8a","water9a","water9b","water9c","water9d","water9e","water9f","water10","water10a","water10b","water11","water11a","water11b","water11c","water11d","water12","water12a","water12b","water13","water13a","water14","water14a","water16","water16a","water17","water18","jmpWater1","jmpWater2","jmpWater3","jmpWater4","jmpWater5","accessWater","san1","san1a","san2","san2a","san3","san4","san5","san6","san7","san8a","san8b","san8c","san8d","san8e","san8f","san8g","san9","san10","san11","san12","san13","san13a","san14","san15","san16","san17","san18","san19","san20a","san20b","san20c","san20d","san20e","san21","san22a","san22b","san22c","san23","san24a","san24b","san24c","san24d","san25","san32","san33","san34","san34a","san35","san35a","san36","san37","jmpSan1","jmpSan2","jmpSan3","jmpSan4","jmpSan5","adequateSan","accessSan","acceptSan","acceptScore","jmpHand1","jmpHand2","jmpHand3","san26","san27","san28","san28a","san29","san30","jmpWoman","jmpWomenHygiene","overall1","overall2","overall3","overall4","overallSpend","corporation"
711902,"Bangladesh","BGD",7119,7,1,19,2,"Mar",2017,90.3673519,23.7223072,"Female","Tenant",1,2,0,0,2,1,0,0,6,71,4,0.002,0.023,0.246,0.51,0,0.056,0.315,0.429,0.604,"Piped water to yard/plot",1,"Informal",0,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,0,0,0,0,1,NA,0,"Communal / shared toilet",1,27,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,20,1,7,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,7,"South City Corporation"
712001,"Bangladesh","BGD",7120,7,1,20,1,"Mar",2017,90.3723874,23.7222977,"Female","Tenant",1,1,0,0,0,1,1,0,4,53,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Informal",0,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,0,0,1,NA,0,"Communal / shared toilet",1,40,1,"Ring and slab without pit latrine","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,25,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,0,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,0,"South City Corporation"
712002,"Bangladesh","BGD",7120,7,1,20,2,"Mar",2017,90.3727592,23.7222026,"Female","Tenant",1,1,0,0,0,2,0,0,4,44,2,0.127,0.267,0.761,0.919,0.111,0.408,0.796,0.874,0.949,"Piped water to yard/plot",1,"Informal",0,"No",0,10,0,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,0,0,1,NA,0,"Communal / shared toilet",1,35,1,"Ring and slab without pit latrine","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,26,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,0,"South City Corporation"
712101,"Bangladesh","BGD",7121,7,1,21,1,"Mar",2017,90.3771246,23.714074,"Female","Tenant",2,2,0,0,0,1,0,0,5,66,4,0.004,0.044,0.286,0.525,0.001,0.087,0.322,0.445,0.633,"Piped water to yard/plot",1,"Informal",0,"No",0,4,0,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,0,0,0,0,1,NA,0,"Communal / shared toilet",1,27,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,16,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712102,"Bangladesh","BGD",7121,7,1,21,2,"Mar",2017,90.3770066,23.7138575,"Female","Tenant",1,1,0,0,1,1,0,0,4,52,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Informal",0,"No",0,4,0,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,0,0,0,0,1,NA,0,"Communal / shared toilet",1,22,1,"Flush/pour flush","Piped sewer system",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,15,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712201,"Bangladesh","BGD",7122,7,1,22,1,"Mar",2017,90.377945,23.7155762,"Female","Tenant",1,2,0,0,1,0,0,0,4,54,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Informal",0,"No",0,3,0,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,0,0,0,0,1,NA,0,"Communal / shared toilet",1,33,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,15,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712202,"Bangladesh","BGD",7122,7,1,22,2,"Mar",2017,90.3780227,23.7156187,"Female","Tenant",1,1,0,0,0,1,0,0,3,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Informal",0,"No",0,3,0,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,0,0,1,NA,0,"Communal / shared toilet",1,33,1,"Flush/pour flush","Piped sewer system",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,12,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712301,"Bangladesh","BGD",7123,7,1,23,1,"Mar",2017,90.3799179,23.7100388,"Female","Tenant",1,1,0,0,0,0,0,0,2,53,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Informal",0,"No",0,9,0,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,0,0,1,NA,0,"Communal / shared toilet",1,28,1,"Flush/pour flush","Piped sewer system",0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,10,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712302,"Bangladesh","BGD",7123,7,1,23,2,"Mar",2017,90.3798576,23.7099196,"Female","Tenant",2,1,0,0,2,0,0,0,5,30,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Piped water to yard/plot",1,"Informal",0,"No",0,9,0,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,1,0,0,0,0,1,NA,0,"Communal / shared toilet",1,27,1,"Flush/pour flush","Piped sewer system",0,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,15,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,5,"South City Corporation"
712401,"Bangladesh","BGD",7124,7,1,24,1,"Mar",2017,90.3667783,23.7192635,"Female","Tenant",1,1,0,0,0,0,2,0,4,34,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Tube well",0,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,30,1,1,1,2,NA,NA,"Adult women",NA,NA,NA,NA,"61-100 litres per day","Yes",1,"Yes",1,"Other's water point",0,0,0,"No",0,"No",0,"No",0,"No",0,0,1,0,1,0,0,NA,0,"Communal / shared toilet",1,0,0,"No facilities or bush or field or lake or pond","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,35,0,10,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,1,0,0,0,NA,0,1,0,0,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,1,0,0,0,10,"South City Corporation"
712402,"Bangladesh","BGD",7124,7,1,24,2,"Mar",2017,90.3669511,23.7191791,"Female","Tenant",1,1,0,0,0,1,2,0,5,28,1,0.266,0.504,0.887,0.979,0.229,0.658,0.916,0.953,0.987,"Tube well",0,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,20,1,0,0,0,0,NA,"Adult women",NA,NA,NA,NA,"61-100 litres per day","Yes",1,"Yes",1,"Other's water point",0,0,0,"Don't know",NA,"No",0,"No",0,"No",0,0,1,0,1,0,0,NA,0,"Communal / shared toilet",1,0,0,"No facilities or bush or field or lake or pond","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,18,1,10,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,1,0,0,0,NA,0,0,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
712501,"Bangladesh","BGD",7125,7,1,25,1,"Mar",2017,90.3784744,23.7203163,"Female","Tenant",1,1,0,0,0,2,0,0,4,38,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"No",0,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Open drain/ditch/water body",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,20,1,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,0,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,10,"South City Corporation"
712502,"Bangladesh","BGD",7125,7,1,25,2,"Mar",2017,90.3785067,23.7204598,"Female","Tenant",1,0,0,0,0,2,0,0,3,38,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Open drain/ditch/water body",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,30,0,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,0,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,10,"South City Corporation"
712601,"Bangladesh","BGD",7126,7,1,26,1,"Mar",2017,90.377218,23.7209427,"Female","Tenant",1,1,0,0,0,1,0,0,3,44,2,0.127,0.267,0.761,0.919,0.111,0.408,0.796,0.874,0.949,"Piped water to yard/plot",1,"Informal",0,"No",0,12,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Don't know",NA,"No",0,"Yes",1,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Septic tank",0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,30,0,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,10,"South City Corporation"
712602,"Bangladesh","BGD",7126,7,1,26,2,"Mar",2017,90.3772716,23.7211015,"Female","Tenant",1,2,0,0,1,1,0,0,5,60,3,0.009,0.053,0.348,0.649,0.01,0.109,0.404,0.546,0.732,"Piped water to yard/plot",1,"Informal",0,"No",0,NA,NA,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,20,1,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
712701,"Bangladesh","BGD",7127,7,1,27,1,"Mar",2017,90.383657,23.7163368,"Female","Tenant",1,1,0,0,0,0,1,0,3,30,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"No",0,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,4,1,10,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,1,0,0,0,10,"South City Corporation"
712702,"Bangladesh","BGD",7127,7,1,27,2,"Mar",2017,90.3834433,23.716603,"Female","Tenant",1,2,0,0,0,0,0,0,3,53,3,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"No",0,NA,0,0,0,"Yes",1,"No",0,"Yes",1,"No",0,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Drain","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,30,0,10,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,1,0,0,NA,0,1,0,1,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,1,0,0,0,10,"South City Corporation"
712801,"Bangladesh","BGD",7128,7,1,28,1,"Mar",2017,90.3798154,23.7183003,"Female","Tenant",1,1,0,0,1,0,1,0,4,30,1,0.191,0.409,0.843,0.96,0.169,0.57,0.879,0.935,0.982,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"No",0,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","No",0,"Yes",1,"Public tap/standpipe/kiosk",1,1,0,"No",0,"No",0,"No",0,"Yes",1,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Open drain/ditch/water body",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,25,1,15,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,0,0,NA,1,1,0,1,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,15,"South City Corporation"
712802,"Bangladesh","BGD",7128,7,1,28,2,"Mar",2017,90.3800045,23.7183626,"Female","Tenant",2,1,0,0,2,0,0,0,5,58,3,0.015,0.071,0.426,0.756,0.018,0.145,0.504,0.652,0.843,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"61-100 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,0,"No",0,"No",0,"No",0,"No",0,0,1,0,0,0,1,NA,0,"Communal / shared toilet",1,0,0,"Flush/pour flush","Open drain/ditch/water body",0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,30,0,15,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",NA,0,0,0,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,15,"South City Corporation"
712901,"Bangladesh","BGD",7129,7,1,29,1,"Mar",2017,90.3837108,23.7180641,"Female","Tenant",1,1,0,0,1,1,0,0,4,51,2,0.039,0.147,0.55,0.813,0.045,0.242,0.603,0.742,0.879,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"No",0,"No",0,"Yes",1,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,30,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,15,1,15,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Napkin/pad",NA,1,1,1,0,0,1,0,15,"South City Corporation"
712902,"Bangladesh","BGD",7129,7,1,29,2,"Mar",2017,90.3840688,23.7184145,"Female","Tenant",1,1,0,0,0,0,1,0,3,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Yes",1,"No",0,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,30,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,10,1,15,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,15,"South City Corporation"
713001,"Bangladesh","BGD",7130,7,1,30,1,"Mar",2017,90.3827958,23.7173836,"Female","Tenant",1,1,0,0,2,0,1,0,5,45,2,0.066,0.196,0.658,0.866,0.054,0.335,0.688,0.796,0.915,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Don't know",NA,"No",0,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,18,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,5,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,NA,"Don't know",0,0,1,0,0,0,1,0,0,"South City Corporation"
713002,"Bangladesh","BGD",7130,7,1,30,2,"Mar",2017,90.3824767,23.7174432,"Female","Tenant",2,1,0,0,1,1,0,0,5,59,3,0.015,0.071,0.426,0.756,0.018,0.145,0.504,0.652,0.843,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"No",0,"No",0,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,18,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,3,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,0,"South City Corporation"
713101,"Bangladesh","BGD",7131,7,1,31,1,"Mar",2017,90.3829445,23.7171184,"Female","Tenant",2,1,1,0,0,1,1,0,6,63,4,0.009,0.053,0.348,0.649,0.01,0.109,0.404,0.546,0.732,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,NA,"No",0,"Yes",1,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,20,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,10,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,0,"Don't know/not applicable","Don't know/not applicable",1,0,0,1,0,NA,1,1,0,4,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,0,"South City Corporation"
713102,"Bangladesh","BGD",7131,7,1,31,2,"Mar",2017,90.3831858,23.717022,"Female","Tenant",1,1,0,0,0,1,0,0,3,37,1,0.15,0.36,0.808,0.936,0.138,0.503,0.836,0.907,0.969,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"Yes",1,"Public tap/standpipe/kiosk",1,1,NA,"No",0,"Yes",1,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,20,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,5,1,27,1,0,0,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,1,"Formal small business using manual or automated tool","Landlord",1,0,0,1,0,NA,1,1,0,3,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,27,"South City Corporation"
713201,"Bangladesh","BGD",7132,7,1,32,1,"Mar",2017,90.3829487,23.7155521,"Female","Tenant",1,1,0,0,1,2,1,0,6,47,2,0.066,0.196,0.658,0.866,0.054,0.335,0.688,0.796,0.915,"Piped water to yard/plot",1,"Formal",1,"No",0,20,1,0,7,1,1,"Yes",1,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,"41-60 litres per day","Yes",1,"No",0,NA,0,0,NA,"Yes",1,"No",0,"No",0,"Yes",1,1,1,0,0,0,1,NA,0,"Communal / shared toilet",1,25,1,"Pit latrine with slab or ventilated improved pit latrine (VIP)","Don't know",0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,5,1,15,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,10,NA,0,"Family member or informal manual emptier","All households that share this toilet",1,0,0,1,0,NA,1,1,0,2,NA,NA,NA,1,1,1,"Cloth",1,NA,1,1,0,0,1,0,15,"South City Corporation"
